row_id,metric_name,formula,formula_source,threshold,units,comparator,threshold_source,first_introduced_task,first_commit,source_file,source_line,rationale_text,affected_maps,later_versions,changed_without_calibration,decision_role,scientifically_defensible,current_recommendation,failure_implication,non_implication
T00292,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.0250648260117,count_or_native_unit,<=,UNDOCUMENTED_OR_UNRESOLVED,replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1,fcb9b54541e331d5981ba9dfc8132313fb5cd429,reproduction/cross_dataset/replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1/report/method_summary_all100.json,1,"{""methods"":{""M0_BOUNDED_SAFER"":{""active_constraint_median"":79.88323353293413,""candidate_median"":79.88323353293413,""collisions"":0,""controller_max_s"":0.025064826011657715,""controller_median_s"":0.00060416100313887,""controller_p90_s"":0.0034081273945048454,""controller_p95_s"":0.004091747570782898,""controller_p99_s"":0.006258091679774225,""controller_samples"":26074,""deadline_miss_count"":0,""deadline_miss_rate"":0.0,""forced_candidate_median"":0.0,""map_admissible"":99,""mean_progress_m"":1.0685788697594738,""medi",Replica;SAFER official,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,resolve_provenance_before_reuse,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00293,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.0250648260117,count_or_native_unit,<=,UNDOCUMENTED_OR_UNRESOLVED,replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1,fcb9b54541e331d5981ba9dfc8132313fb5cd429,reproduction/cross_dataset/replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1/report/method_summary_formal80.json,1,"{""methods"":{""M0_BOUNDED_SAFER"":{""active_constraint_median"":33.40625,""candidate_median"":33.40625,""collisions"":0,""controller_max_s"":0.025064826011657715,""controller_median_s"":0.0006036135600879788,""controller_p90_s"":0.0033798455144278716,""controller_p95_s"":0.004059299902291968,""controller_p99_s"":0.006047735804459076,""controller_samples"":20844,""deadline_miss_count"":0,""deadline_miss_rate"":0.0,""forced_candidate_median"":0.0,""map_admissible"":79,""mean_progress_m"":1.0726618737529574,""median_mesh_clearanc",Replica;SAFER official,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,resolve_provenance_before_reuse,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00294,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.0250648260117,count_or_native_unit,<=,UNDOCUMENTED_OR_UNRESOLVED,replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1,fcb9b54541e331d5981ba9dfc8132313fb5cd429,reproduction/cross_dataset/replica_bounded_direct_goal_safer_fas_cbf_benchmark_v1/report/strata_summary.json,1,"{""all100:MODERATE"":{""methods"":{""M0_BOUNDED_SAFER"":{""active_constraint_median"":182.90285714285713,""candidate_median"":182.90285714285713,""collisions"":0,""controller_max_s"":0.025064826011657715,""controller_median_s"":0.0009864619933068752,""controller_p90_s"":0.003811275446787476,""controller_p95_s"":0.004222945182118565,""controller_p99_s"":0.006149059829767795,""controller_samples"":11367,""deadline_miss_count"":0,""deadline_miss_rate"":0.0,""forced_candidate_median"":0.0,""map_admissible"":43,""mean_progress_m"":1.",Replica;SAFER official,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,resolve_provenance_before_reuse,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00295,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.05,count_or_native_unit,<=,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,27,"Geometry: median <= 0.05 m, p95 <= 0.15 m, p99 <= 0.30 m, at least 80% frame medians <= 0.10 m, and zero nonfinite results.",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00296,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.1,count_or_native_unit,<=,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,27,"Geometry: median <= 0.05 m, p95 <= 0.15 m, p99 <= 0.30 m, at least 80% frame medians <= 0.10 m, and zero nonfinite results.",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00297,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.15,count_or_native_unit,<=,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,27,"Geometry: median <= 0.05 m, p95 <= 0.15 m, p99 <= 0.30 m, at least 80% frame medians <= 0.10 m, and zero nonfinite results.",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00298,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,0.3,count_or_native_unit,<=,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_depth_confidence_p99_tail_audit_v1,a35ec170aba60de821ecbad56642f092c70df792,reproduction/cross_dataset/arkitscenes_depth_confidence_p99_tail_audit_v1/AUDIT_ARKITSCENES_DEPTH_CONFIDENCE_ALIGNMENT_AND_P99_TAIL_V1.md,27,"Geometry: median <= 0.05 m, p95 <= 0.15 m, p99 <= 0.30 m, at least 80% frame medians <= 0.10 m, and zero nonfinite results.",ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00299,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,1,count_or_native_unit,<=,UNDOCUMENTED_OR_UNRESOLVED,replica_splatfacto_native_baseline_qualification_v1,9501da9c4956c4be48ae474d01cf4d6038304e6b,reproduction/cross_dataset/replica_splatfacto_native_baseline_qualification_v1/freeze_splatfacto_run_contract.py,24,"""infrastructure_retry"": {""maximum"": 1, ""reasons"": [""path"", ""environment_variable"", ""local_existing_cuda_extension"", ""permission"", ""stale_process"", ""log_conflict""], ""fresh_output_required"": True, ""same_seed_config_and_frames_required"": True},",Replica,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,resolve_provenance_before_reuse,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00300,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,1,count_or_native_unit,>,SOFTWARE_NUMERICAL_TOLERANCE,tum_splatam_global_progress_limitation_audit_v1,65b071debbb0dcbaca07c7b175d894e4b2ed2fcf,reproduction/cross_dataset/tum_splatam_global_progress_limitation_audit_v1/audit_core.py,287,"base = {""trajectory_id"": record[""trajectory_id""], ""pair_id"": record[""pair_id""], ""arm"": record[""arm""], ""source_task"": record[""source_task""], ""step_count"": len(rows), ""terminal_status"": record[""terminal_status""], ""reached_goal"": bool(summary.get(""goal_reached"", summary.get(""reached_goal"", False))), ""float32_proxy_overlap_stop"": ""overlap"" in str(record[""terminal_status""]).lower() or ""collision"" in str(record[""terminal_status""]).lower(), ""robust_overlap_status"": ""CERTIFIED_ROBUST_OVERLAP"" if record[",TUM,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00301,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,1,count_or_native_unit,>=,PROJECT_HEURISTIC,tum_tuned_surface_geometry_ablation_v1,9256d24ae1806cc0b2e54cb870fa24517f7c9cef,reproduction/cross_dataset/tum_tuned_surface_geometry_ablation_v1/evaluate_surface_metrics.py,10,"h,w=depth.shape; u,v=np.meshgrid(np.arange(w,dtype=np.float32),np.arange(h,dtype=np.float32)); p=np.stack(((u-cx)/fx*depth,(v-cy)/fy*depth,depth),-1); vx=p[1:-1,2:]-p[1:-1,:-2]; vy=p[2:,1:-1]-p[:-2,1:-1]; n=np.cross(vx,vy); n/=np.maximum(np.linalg.norm(n,axis=-1,keepdims=True),np.finfo(np.float32).tiny); n[n[...,2]>0]*=-1; full=np.zeros((h,w,3),np.float32); full[1:-1,1:-1]=n; return full",TUM,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,descriptive_only_pending_calibration,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00302,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,2,count_or_native_unit,==,UNDOCUMENTED_OR_UNRESOLVED,tum_splatam_global_progress_limitation_audit_v1,65b071debbb0dcbaca07c7b175d894e4b2ed2fcf,reproduction/cross_dataset/tum_splatam_global_progress_limitation_audit_v1/audit_core.py,83,"data[""identity_ok""] = bool(data[""paused_manifest_sha256""] == PAUSED_MANIFEST_SHA and paused_states.get(""TERMINAL_SCIENTIFIC_RESULT"") == 2 and paused_states.get(""RUNNING"", 0) == 0 and paused_states.get(""FAILED_INFRASTRUCTURE"", 0) == 0)",TUM,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,resolve_provenance_before_reuse,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00303,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,6.50584904538,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,217,"""mean_luminance"": 6.5058490453778175,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00304,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,7.72460370729,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,147,"""mean_luminance"": 7.724603707287588,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00305,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,8,count_or_native_unit,==,SOFTWARE_NUMERICAL_TOLERANCE,replica_splatam_protocol_conformance_pilot_v1,54fc86e2d77a0c24fad12ece927f2e396f6bfce4,reproduction/cross_dataset/replica_splatam_protocol_conformance_pilot_v1/protocol_driver.py,315,"operational = checkpoint.is_file() and int(z[""means3D""].shape[0]) > 0 and finite and positive and rerender[""holdout_frame_count""] == 8 and rerender[""metrics""][""nonfinite_prediction_count""] == 0 and all(value <= 1e-9 for value in regress.values())",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00306,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,10,count_or_native_unit,<,PROJECT_HEURISTIC,arkitscenes_confidence_ge1_supervision_zero_depth_contract_v2,3fe598dc497cc36b6848d2b9bf19c13955874199,reproduction/cross_dataset/arkitscenes_confidence_ge1_supervision_zero_depth_contract_v2/generate_contract_figures.py,70,"ax.set_title(""V1 fixed group gate is arithmetically infeasible for N_g < 10"")",ARKitScenes,computed_in_threshold_version_history.json,True,DIAGNOSTIC_WARNING,False,descriptive_only_pending_calibration,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00307,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,10.2793961389,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,371,"""mean_luminance"": 10.27939613893727,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00308,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,10.5291007796,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,161,"""mean_luminance"": 10.529100779593303,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00309,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,11.5826891247,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,259,"""mean_luminance"": 11.582689124719018,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
T00310,nonfinite_count,project-recorded scalar or contract field; see source row,PROJECT_DEFINED_METRIC,12.7408481739,count_or_native_unit,>=,SOFTWARE_NUMERICAL_TOLERANCE,replica_scene_asset_coverage_audit_v1,9db612569bc37e0f945605f3d73598a04474e63c,reproduction/cross_dataset/replica_scene_asset_coverage_audit_v1/replica_scene_asset_inventory.json,119,"""mean_luminance"": 12.740848173917575,",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,integrity failure when nonfinite values enter required outputs,"does not establish universal cross-dataset navigation usability without authority, domain, and physical contract"
